Time Done Counter ack_out a_out_h a_out_l
2376279 0 838 0 11068210 3528859778
2376281 0 840 1 0 0
2381347 0 840 0 11068250 144053318
2381349 0 842 1 0 0
2382055 0 842 0 11068250 1481707720
2382057 0 844 1 0 0
2389181 0 844 0 11068699 313594056
2389183 0 846 1 0 0
2389393 0 846 0 11068699 313725000
2389395 0 848 1 0 0
2390327 0 848 0 11068736 2553483563
2390329 0 850 1 0 0
2392465 0 850 0 11068760 2352353536
2392467 0 850 1 0 0
2395119 0 850 0 11068768 2352324745
2395121 0 852 1 0 0
2397523 0 852 0 11069721 1152586120
2397525 0 854 1 0 0
2410571 0 854 0 11070235 307302600
2410573 0 856 1 0 0
2419153 0 856 0 11076184 3432165511
2419155 0 858 1 0 0
2423239 0 858 0 11076425 78852325
2423241 0 860 1 0 0
2432275 0 860 0 11076882 1187221707
2432277 0 862 1 0 0
2439673 0 862 0 11076961 313724130
2439675 0 864 1 0 0
2443225 0 864 0 11077152 2526416039
2443227 0 866 1 0 0
2484971 0 866 0 11110233 76713222
2484973 0 868 1 0 0
2501573 0 868 0 11290187 171252872
2501575 0 870 1 0 0
2512913 0 870 0 11290705 305307014
2512915 0 872 1 0 0
2525743 0 872 0 11305531 338896040
2525745 0 874 1 0 0
2542755 0 874 0 11306835 107219113
2542757 0 876 1 0 0
2542961 0 876 0 11306835 170137705
2542963 0 878 1 0 0
2544729 0 878 0 11306850 2317558888
2544731 0 880 1 0 0
2581579 0 880 0 11315016 3626244234
2581581 0 882 1 0 0
2583033 0 882 0 11315025 79960169
2583035 0 884 1 0 0
2584619 0 884 0 11315042 2220991624
2584621 0 886 1 0 0
2593175 0 886 0 11315297 74782825
2593177 0 888 1 0 0
2596707 0 888 0 11315746 1187219718
2596709 0 890 1 0 0
2606411 0 890 0 11321929 1486986376
2606413 0 892 1 0 0
2607921 0 892 0 11321938 146908389
2607923 0 894 1 0 0
2612481 0 894 0 11322170 2552406153
2612483 0 896 1 0 0
2614721 0 896 0 11322185 413211816
2614723 0 898 1 0 0
2615283 0 898 0 11322187 170204296
2615285 0 900 1 0 0
2615537 0 900 0 11322187 272702634
2615539 0 902 1 0 0
2623161 0 902 0 11323411 108335397
2623163 0 904 1 0 0
2627439 0 904 0 11323475 136553573
2627441 0 906 1 0 0
2630077 0 906 0 11323921 281126117
2630079 0 908 1 0 0
2632411 0 908 0 11323921 1388421255
2632413 0 910 1 0 0
2657795 0 910 0 11330402 1214580904
2657797 0 912 1 0 0
2660817 0 912 0 11330835 341943432
2660819 0 914 1 0 0
2662285 0 914 0 11330842 1486950600
2662287 0 916 1 0 0
2668037 0 916 0 11332113 1380327619
2668039 0 918 1 0 0
2672295 0 918 0 11332128 2452824453
2672297 0 920 1 0 0
2685967 0 920 0 11338296 3569525894
2685969 0 922 1 0 0
2698141 0 922 0 11339026 1187221696
2698143 0 922 1 0 0
2703249 0 922 0 11339282 2325090531
2703251 0 924 1 0 0
2704367 0 924 0 11339290 1153604932
2704369 0 926 1 0 0
2704597 0 926 0 11339290 1153765605
2704599 0 928 1 0 0
2707123 0 928 0 11339296 2495845481
2707125 0 930 1 0 0
2708771 0 930 0 11339339 71638179
2708773 0 932 1 0 0
2722271 0 932 0 11346482 2255884549
2722273 0 934 1 0 0
2725151 0 934 0 11346737 77995176
2725153 0 936 1 0 0
2731911 0 936 0 11347218 2254712967
2731913 0 938 1 0 0
2735219 0 938 0 11347226 2557546696
2735221 0 940 1 0 0
2738483 0 940 0 11347474 2419462373
2738485 0 942 1 0 0
2739739 0 942 0 11347482 2222330117
2739741 0 944 1 0 0
2740653 0 944 0 11347488 2419465386
2740655 0 946 1 0 0
2746967 0 946 0 11347746 2552406211
2746969 0 948 1 0 0
2747223 0 948 0 11347746 2552438885
2747225 0 950 1 0 0
2754131 0 950 0 11349040 3559039111
2754133 0 952 1 0 0
2758969 0 952 0 11552066 3366033703
2758971 0 954 1 0 0
2768333 0 954 0 11552593 307342536
2768335 0 956 1 0 0
2776451 0 956 0 11553072 3561332903
2776453 0 958 1 0 0
2777391 0 958 0 11553081 338898088
2777393 0 960 1 0 0
2796533 0 960 0 11568922 3299026088
2796535 0 962 1 0 0
2796905 0 962 0 11568976 2454823115
2796907 0 964 1 0 0
2805559 0 964 0 11569241 1411583271
2805561 0 966 1 0 0
2808235 0 966 0 11569464 2486378667
2808237 0 968 1 0 0
2815975 0 968 0 11569985 1185122505
2815977 0 970 1 0 0
2833293 0 970 0 11577169 76650763
2833295 0 972 1 0 0
2834447 0 972 0 11577177 76746056
2834449 0 974 1 0 0
2847473 0 974 0 11577649 78749000
2847475 0 976 1 0 0
2848465 0 976 0 11577650 2226232456
2848467 0 978 1 0 0
2861299 0 978 0 11584336 2291507367
2861301 0 980 1 0 0
2870613 0 980 0 11585616 2291502247
2870615 0 982 1 0 0
2876417 0 982 0 11585817 1445272712
2876419 0 984 1 0 0
2903945 0 984 0 11593040 2293501222
2903947 0 986 1 0 0
2919295 0 986 0 11594560 3399558340
2919297 0 988 1 0 0
2938799 0 988 0 11601434 1145380011
2938801 0 990 1 0 0
2940615 0 990 0 11601440 2488380711
2940617 0 992 1 0 0
2958829 0 992 0 11608880 2488639623
2958831 0 994 1 0 0
2982025 0 994 0 11609882 2220108934
2982027 0 996 1 0 0
3008459 0 996 0 11617810 1244933348
3008461 0 998 1 0 0
3012703 0 998 0 11617826 1446217989
3012705 0 1000 1 0 0
3026617 0 1000 0 17834827 340793703
3026619 0 1000 1 0 0
3039709 0 1000 0 17836122 1479712070
3039711 0 1002 1 0 0
3075797 0 1002 0 17877075 36871467
3075799 0 1004 1 0 0
3076345 0 1004 0 17877075 36939109
3076347 0 1006 1 0 0
3080521 0 1006 0 17877336 1321312581
3080523 0 1008 1 0 0
3087877 0 1008 0 17877601 1451265319
3087879 0 1010 1 0 0
3093245 0 1010 0 17877833 1484819690
3093247 0 1012 1 0 0
3093695 0 1012 0 17877835 36940037
3093697 0 1014 1 0 0
3095035 0 1014 0 17877835 106178599
3095037 0 1016 1 0 0
3095409 0 1016 0 17877835 170958152
3095411 0 1018 1 0 0
3095987 0 1018 0 17877835 176196935
3095989 0 1020 1 0 0
3110073 0 1020 0 17885529 1113991427
3110075 0 1022 1 0 0
3110559 0 1022 0 17885529 1410539628
3110561 0 1024 1 0 0
3113035 0 1024 0 17885537 2192744771
3113037 0 1026 1 0 0
3115049 0 1026 0 17885722 1481901414
3115051 0 1028 1 0 0
3116801 0 1028 0 17885761 1477548393
3116803 0 1030 1 0 0
3119615 0 1030 0 17885792 3434382504
3119617 0 1032 1 0 0
3119825 0 1032 0 17885792 3434386472
3119827 0 1034 1 0 0
3124531 0 1034 0 17886016 3630466373
3124533 0 1036 1 0 0
3125025 0 1036 0 17886017 1477552329
3125027 0 1038 1 0 0
3125265 0 1038 0 17886017 1477744746
3125267 0 1040 1 0 0
3131969 0 1040 0 17886288 3400828104
3131971 0 1042 1 0 0
3133025 0 1042 0 17886289 1119128776
3133027 0 1044 1 0 0
3145915 0 1044 0 17892171 340826471
3145917 0 1046 1 0 0
3146411 0 1046 0 17892185 2495649001
3146413 0 1048 1 0 0
3150013 0 1048 0 17892194 1449175207
3150015 0 1050 1 0 0
3151903 0 1050 0 17892194 2393937190
3151905 0 1052 1 0 0
3156319 0 1052 0 17893928 3598063905
3156321 0 1054 1 0 0
3156691 0 1054 0 17893930 1120111819
3156693 0 1056 1 0 0
3157861 0 1056 0 17893984 1179886950
3157863 0 1058 1 0 0
3162527 0 1058 0 17893984 3434124576
3162529 0 1058 1 0 0
3165433 0 1058 0 17893985 2523958441
3165435 0 1060 1 0 0
3169341 0 1060 0 17894170 2388010022
3169343 0 1062 1 0 0
3169519 0 1062 0 17894170 2388010022
3169521 0 1062 1 0 0
3170181 0 1062 0 17894171 202549255
3170183 0 1062 1 0 0
3170225 0 1062 0 17894171 202549257
3170227 0 1062 1 0 0
3172227 0 1062 0 17894184 1422107750
3172229 0 1064 1 0 0
3172915 0 1064 0 17894184 3569591334
3172917 0 1066 1 0 0
3174647 0 1066 0 17894187 336697639
3174649 0 1068 1 0 0
3175835 0 1068 0 17894217 2249596074
3175837 0 1070 1 0 0
3182015 0 1070 0 17894442 1449237825
3182017 0 1072 1 0 0
3183247 0 1072 0 17894472 1286711525
3183249 0 1074 1 0 0
3184223 0 1074 0 17894472 3434124522
3184225 0 1076 1 0 0
3184351 0 1076 0 17894472 3434129637
3184353 0 1078 1 0 0
3190673 0 1078 0 17899842 3334706502
3190675 0 1080 1 0 0
3196321 0 1080 0 17900354 2551356774
3196323 0 1082 1 0 0
3197959 0 1082 0 17900354 3468887210
3197961 0 1084 1 0 0
3201157 0 1084 0 17901338 2551453030
3201159 0 1086 1 0 0
3203873 0 1086 0 17901354 2551390315
3203875 0 1088 1 0 0
3204475 0 1088 0 17901354 3267562816
3204477 0 1088 1 0 0
3205675 0 1088 0 17901392 1448351852
3205677 0 1090 1 0 0
3205893 0 1090 0 17901392 1449397420
3205895 0 1092 1 0 0
3206441 0 1092 0 17901392 3267535051
3206443 0 1094 1 0 0
3207239 0 1094 0 17901392 3435176293
3207241 0 1096 1 0 0
3209495 0 1096 0 17901408 3596653896
3209497 0 1098 1 0 0
3210281 0 1098 0 17901410 2350031203
3210283 0 1100 1 0 0
3212321 0 1100 0 17902360 1484954950
3212323 0 1102 1 0 0
3214241 0 1102 0 17902362 2388001992
3214243 0 1104 1 0 0
3215365 0 1104 0 17902376 1422101766
3215367 0 1106 1 0 0
3218397 0 1106 0 17902378 2350259304
3218399 0 1108 1 0 0
3218583 0 1108 0 17902378 2350260327
3218585 0 1110 1 0 0
3219577 0 1110 0 17902400 3468728645
3219579 0 1112 1 0 0
3219731 0 1112 0 17902400 3468728645
3219733 0 1112 1 0 0
3220161 0 1112 0 17902400 3630213349
3220163 0 1114 1 0 0
3220607 0 1114 0 17902401 1477683302
3220609 0 1116 1 0 0
3227977 0 1116 0 17902656 3597829322
3227979 0 1118 1 0 0
3228451 0 1118 0 17902657 1444096103
3228453 0 1120 1 0 0
3233481 0 1120 0 17902673 1320193224
3233483 0 1122 1 0 0
3255001 0 1122 0 17909578 3323142316
3255003 0 1124 1 0 0
3256661 0 1124 0 17909579 169089379
3256663 0 1126 1 0 0
3260851 0 1126 0 17909592 3630470184
3260853 0 1128 1 0 0
3261493 0 1128 0 17909593 2193888361
3261495 0 1130 1 0 0
3262283 0 1130 0 17909593 2551452777
3262285 0 1132 1 0 0
3264093 0 1132 0 17909786 1477614950
3264095 0 1134 1 0 0
3266941 0 1134 0 17909802 3261474019
3266943 0 1136 1 0 0
3267147 0 1136 0 17909802 3261474019
3267149 0 1136 1 0 0
3269403 0 1136 0 17909848 3261474021
3269405 0 1138 1 0 0
3270701 0 1138 0 17909848 3631383846
3270703 0 1140 1 0 0
3271653 0 1140 0 17909849 1175854374
3271655 0 1142 1 0 0
3281297 0 1142 0 17910857 1175658855
3281299 0 1144 1 0 0
3299409 0 1144 0 17917738 2551292105
3299411 0 1146 1 0 0
3305251 0 1146 0 17917779 176196809
3305253 0 1148 1 0 0
3314981 0 1148 0 17918033 1175854374
3314983 0 1150 1 0 0
3318613 0 1150 0 17918050 1179878726
3318615 0 1152 1 0 0
3327167 0 1152 0 17918305 1175693574
3327169 0 1154 1 0 0
3341749 0 1154 0 17925962 3397422406
3341751 0 1156 1 0 0
3349313 0 1156 0 17926233 1415613673
3349315 0 1158 1 0 0
3352065 0 1158 0 17926440 1449237832
3352067 0 1160 1 0 0
3356295 0 1160 0 17926680 1286905000
3356297 0 1162 1 0 0
3359925 0 1162 0 17926721 1443993895
3359927 0 1164 1 0 0
3398633 0 1164 0 18099274 3329370374
3398635 0 1166 1 0 0
3420907 0 1166 0 18114914 373491015
3420909 0 1168 1 0 0
3424019 0 1168 0 18115106 3536003111
3424021 0 1170 1 0 0
3426625 0 1170 0 18115130 3435176073
3426627 0 1172 1 0 0
3434249 0 1172 0 18115658 3259179335
3434251 0 1174 1 0 0
3441823 0 1174 0 18145625 2560889123
3441825 0 1176 1 0 0
3442465 0 1176 0 18145626 407145674
3442467 0 1178 1 0 0
3447039 0 1178 0 18146387 308380939
3447041 0 1180 1 0 0
3451737 0 1180 0 18147619 37067018
3451739 0 1182 1 0 0
3455061 0 1182 0 18147681 2184552772
3455063 0 1184 1 0 0
3455485 0 1184 0 18147681 2283118915
3455487 0 1186 1 0 0
3456821 0 1186 0 18147849 2553651337
3456823 0 1188 1 0 0
3457653 0 1188 0 18147850 3426005252
3457655 0 1190 1 0 0
3457957 0 1190 0 18147850 3431051401
3457959 0 1192 1 0 0
3459429 0 1192 0 18147866 3423908100
3459431 0 1194 1 0 0
3461665 0 1194 0 18147874 3263368480
3461667 0 1194 1 0 0
3462321 0 1194 0 18147874 3526565932
3462323 0 1196 1 0 0
3463663 0 1196 0 18147937 2184552585
3463665 0 1198 1 0 0
3466191 0 1198 0 18148105 2560888100
3466193 0 1200 1 0 0
3467431 0 1200 0 18148107 142714058
3467433 0 1202 1 0 0
3472763 0 1202 0 18148130 406100010
3472765 0 1204 1 0 0
3473133 0 1204 0 18148131 308390145
3473135 0 1206 1 0 0
3474519 0 1206 0 18148362 3425997066
3474521 0 1208 1 0 0
3477921 0 1208 0 18148432 3261212008
3477923 0 1210 1 0 0
3479891 0 1210 0 18148434 38046923
3479893 0 1212 1 0 0
3499297 0 1212 0 18155096 3267503338
3499299 0 1214 1 0 0
3499579 0 1214 0 18155096 3468829738
3499581 0 1216 1 0 0
3503615 0 1216 0 18156041 314772839
3503617 0 1218 1 0 0
3503877 0 1218 0 18156041 376549577
3503879 0 1220 1 0 0
3505033 0 1220 0 18156057 2462096523
3505035 0 1222 1 0 0
3507455 0 1222 0 18156088 3267664011
3507457 0 1224 1 0 0
3508125 0 1224 0 18156089 46435531
3508127 0 1226 1 0 0
3518543 0 1226 0 18156297 2462194794
3518545 0 1228 1 0 0
3518731 0 1228 0 18156297 2462194794
3518733 0 1228 1 0 0
3520085 0 1228 0 18156313 2462093639
3520087 0 1230 1 0 0
3522263 0 1230 0 18156314 2386604233
3522265 0 1232 1 0 0
3524617 0 1232 0 18156321 2462092522
3524619 0 1234 1 0 0
3525681 0 1234 0 18156322 2254745639
3525683 0 1236 1 0 0
3537999 0 1236 0 18156553 376547529
3538001 0 1238 1 0 0
3541197 0 1238 0 18156617 44240231
3541199 0 1240 1 0 0
3554293 0 1240 0 18162770 113476811
3554295 0 1242 1 0 0
3559539 0 1242 0 18162786 2255848710
3559541 0 1244 1 0 0
3559819 0 1244 0 18162786 2350227559
3559821 0 1246 1 0 0
3562343 0 1246 0 18163210 3468828995
3562345 0 1248 1 0 0
3563007 0 1248 0 18163226 2551324008
3563009 0 1250 1 0 0
3563281 0 1250 0 18163226 2551451872
3563283 0 1250 1 0 0
3563843 0 1250 0 18163226 2557609320
3563845 0 1252 1 0 0
3570443 0 1252 0 18164490 147033414
3570445 0 1254 1 0 0
3572251 0 1254 0 18164506 146839879
3572253 0 1256 1 0 0
3572819 0 1256 0 18164506 403840326
3572821 0 1258 1 0 0
3573467 0 1258 0 18164506 2383556870
3573469 0 1260 1 0 0
3575597 0 1260 0 18164514 2385555718
3575599 0 1262 1 0 0
3576699 0 1262 0 18164744 3596888199
3576701 0 1264 1 0 0
3586523 0 1264 0 18164818 101850470
3586525 0 1266 1 0 0
3601153 0 1266 0 18170890 3536003175
3601155 0 1268 1 0 0
3605795 0 1268 0 18170954 3323179270
3605797 0 1270 1 0 0
3607661 0 1270 0 18170970 405839142
3607663 0 1272 1 0 0
3607933 0 1272 0 18170970 410092745
3607935 0 1274 1 0 0
3609489 0 1274 0 18171402 3468796041
3609491 0 1276 1 0 0
3617545 0 1276 0 18171480 3631517736
3617547 0 1278 1 0 0
3620553 0 1278 0 18171914 3459461412
3620555 0 1280 1 0 0
3623313 0 1280 0 18171930 3524464876
3623315 0 1282 1 0 0
3624681 0 1282 0 18171931 236299460
3624683 0 1284 1 0 0
3624897 0 1284 0 18171931 236299460
3624899 0 1284 1 0 0
3625161 0 1284 0 18171931 303239527
3625163 0 1286 1 0 0
3625353 0 1286 0 18171931 303239527
3625355 0 1286 1 0 0
3627121 0 1286 0 18171938 3459297574
3627123 0 1288 1 0 0
3629359 0 1288 0 18171939 308321635
3629361 0 1290 1 0 0
3629631 0 1290 0 18171992 3261378695
3629633 0 1292 1 0 0
3631239 0 1292 0 18171993 36906220
3631241 0 1294 1 0 0
3631451 0 1294 0 18171993 36909280
3631453 0 1294 1 0 0
3640809 0 1294 0 18172984 3596657800
3640811 0 1296 1 0 0
3641349 0 1296 0 18172985 36906344
3641351 0 1298 1 0 0
3641721 0 1298 0 18172985 370353256
3641723 0 1300 1 0 0
3660621 0 1300 0 18179082 2557583561
3660623 0 1302 1 0 0
3672775 0 1302 0 18179618 2553584680
3672777 0 1304 1 0 0
3675379 0 1304 0 18179667 38014247
3675381 0 1306 1 0 0
3677353 0 1306 0 18179680 3263309034
3677355 0 1308 1 0 0
3678793 0 1308 0 18179682 2289339432
3678795 0 1310 1 0 0
3681431 0 1310 0 18180107 204712073
3681433 0 1312 1 0 0
3690837 0 1312 0 18180193 305342689
3690839 0 1314 1 0 0
3691237 0 1314 0 18180362 2289148108
3691239 0 1316 1 0 0
3692369 0 1316 0 18180378 2289086664
3692371 0 1318 1 0 0
3695019 0 1318 0 18180408 3267631242
3695021 0 1320 1 0 0
3697381 0 1320 0 18180411 36968586
3697383 0 1322 1 0 0
3710845 0 1322 0 18186585 245474504
3710847 0 1324 1 0 0
3711465 0 1324 0 18186585 2258899239
3711467 0 1326 1 0 0
3721847 0 1326 0 18187850 3356598599
3721849 0 1328 1 0 0
3724043 0 1328 0 18188298 3362032967
3724045 0 1330 1 0 0
3725789 0 1330 0 18188314 3356793159
3725791 0 1332 1 0 0
3731285 0 1332 0 18188376 3433074983
3731287 0 1334 1 0 0
3736601 0 1334 0 18188570 2386920710
3736603 0 1336 1 0 0
3741277 0 1336 0 18188600 3598749898
3741279 0 1338 1 0 0
3744451 0 1338 0 18188633 245466312
3744453 0 1340 1 0 0
3754897 0 1340 0 18188857 36968809
3754899 0 1342 1 0 0
3755153 0 1342 0 18188857 37001483
3755155 0 1344 1 0 0
3756587 0 1344 0 18188858 3330409766
3756589 0 1346 1 0 0
3757147 0 1346 0 18188858 3363867942
3757149 0 1348 1 0 0
3777173 0 1348 0 18360635 146024611
3777175 0 1350 1 0 0
3826139 0 1350 0 18376537 413406249
3826141 0 1352 1 0 0
3829053 0 1352 0 18377019 145790280
3829055 0 1354 1 0 0
3831301 0 1354 0 18377048 1252400264
3831303 0 1356 1 0 0
3832949 0 1356 0 18377050 135664874
3832951 0 1358 1 0 0
3835309 0 1358 0 18377058 145790176
3835311 0 1358 1 0 0
3835475 0 1358 0 18377058 145790186
3835477 0 1360 1 0 0
3837847 0 1360 0 18377250 3528859687
3837849 0 1362 1 0 0
3838793 0 1362 0 18377274 1477583019
3838795 0 1364 1 0 0
3839941 0 1364 0 18377274 3356894376
3839943 0 1366 1 0 0
3840637 0 1366 0 18377281 404067561
3840639 0 1368 1 0 0
3841057 0 1368 0 18377281 410354857
3841059 0 1370 1 0 0
3844583 0 1370 0 18377314 1209376935
3844585 0 1372 1 0 0
3849271 0 1372 0 18377531 336733352
3849273 0 1374 1 0 0
3850453 0 1374 0 18377536 1487052068
3850455 0 1376 1 0 0
3852737 0 1376 0 18377537 1487114281
3852739 0 1378 1 0 0
3858333 0 1378 0 18377808 1253314793
3858335 0 1380 1 0 0
3859103 0 1380 0 18377810 179438825
3859105 0 1382 1 0 0
3866719 0 1382 0 18415970 1313180842
3866721 0 1384 1 0 0
3869579 0 1384 0 18416427 313662506
3869581 0 1386 1 0 0
3872697 0 1386 0 18416473 341094439
3872699 0 1388 1 0 0
3875719 0 1388 0 18416482 1252036967
3875721 0 1390 1 0 0
3883819 0 1390 0 18418232 1180050788
3883821 0 1392 1 0 0
3888703 0 1392 0 18418273 303142123
3888705 0 1394 1 0 0
3889085 0 1394 0 18418273 313627873
3889087 0 1396 1 0 0
3892849 0 1396 0 18418441 307636327
3892851 0 1398 1 0 0
3893419 0 1398 0 18418441 341094503
3893421 0 1400 1 0 0
3898389 0 1400 0 18418472 1380326506
3898391 0 1402 1 0 0
3898895 0 1402 0 18418472 1413722217
3898897 0 1404 1 0 0
3899843 0 1404 0 18418475 303176810
3899845 0 1406 1 0 0
3900811 0 1406 0 18418475 339977313
3900813 0 1408 1 0 0
3901737 0 1408 0 18418488 1180051460
3901739 0 1408 1 0 0
3902521 0 1408 0 18418491 101852330
3902523 0 1410 1 0 0
3902719 0 1410 0 18418491 101853353
3902721 0 1412 1 0 0
3907705 0 1412 0 18418698 1252138091
3907707 0 1414 1 0 0
3909523 0 1414 0 18418722 1252035943
3909525 0 1416 1 0 0
3912049 0 1416 0 18418744 1186238789
3912051 0 1418 1 0 0
3912447 0 1418 0 18418745 336766307
3912449 0 1420 1 0 0
3912811 0 1420 0 18418745 336893035
3912813 0 1422 1 0 0
3914575 0 1422 0 18424098 3466988712
3914577 0 1424 1 0 0
3916797 0 1424 0 18424129 1487114595
3916799 0 1426 1 0 0
3924845 0 1426 0 18424586 3466990852
3924847 0 1428 1 0 0
3931615 0 1428 0 18424674 145790186
3931617 0 1430 1 0 0
3932373 0 1430 0 18425608 3632632133
3932375 0 1432 1 0 0
3933013 0 1432 0 18425608 3634632036
3933015 0 1434 1 0 0
3937381 0 1434 0 18425696 1180016964
3937383 0 1436 1 0 0
3937941 0 1436 0 18425698 101853355
3937943 0 1438 1 0 0
3940437 0 1438 0 18426633 1319505156
3940439 0 1440 1 0 0
3941019 0 1440 0 18426633 1484921962
3941021 0 1442 1 0 0
3943729 0 1442 0 18426656 1319505064
3943731 0 1444 1 0 0
3944151 0 1444 0 18426656 1414770792
3944153 0 1446 1 0 0
3946589 0 1446 0 18426658 405839018
3946591 0 1448 1 0 0
3946939 0 1448 0 18426658 405842149
3946941 0 1450 1 0 0
3955379 0 1450 0 18426888 3467780421
3955381 0 1452 1 0 0
3960209 0 1452 0 18426920 1219759338
3960211 0 1454 1 0 0
3979427 0 1454 0 18432298 3527811175
3979429 0 1456 1 0 0
3981793 0 1456 0 18432314 1479713124
3981795 0 1458 1 0 0
3983089 0 1458 0 18432315 112465188
3983091 0 1460 1 0 0
3986427 0 1460 0 18432346 1244926188
3986429 0 1462 1 0 0
3994625 0 1462 0 18432826 1477615972
3994627 0 1464 1 0 0
4000771 0 1464 0 18432858 1312862469
4000773 0 1466 1 0 0
4002735 0 1466 0 18433801 411407465
4002737 0 1468 1 0 0
4003577 0 1468 0 18433827 109417513
4003579 0 1470 1 0 0
4003793 0 1470 0 18433832 1480958057
4003795 0 1472 1 0 0
4005869 0 1472 0 18433881 403969129
4005871 0 1474 1 0 0
4006063 0 1474 0 18433881 404001896
4006065 0 1476 1 0 0
4009151 0 1476 0 18435081 1320263817
4009153 0 1478 1 0 0
4010101 0 1478 0 18435082 171220107
4010103 0 1480 1 0 0
4012351 0 1480 0 18435104 1253350504
4012353 0 1482 1 0 0
4014509 0 1482 0 18435106 1244700008
4014511 0 1484 1 0 0
4014913 0 1484 0 18435106 1312137253
4014915 0 1486 1 0 0
4016707 0 1486 0 18435114 1209376871
4016709 0 1488 1 0 0
4019969 0 1488 0 18435130 3356791912
4019971 0 1490 1 0 0
4023503 0 1490 0 18440491 338928776
4023505 0 1492 1 0 0
4035855 0 1492 0 18441002 1487019048
4035857 0 1494 1 0 0
4044969 0 1494 0 18441992 3634631972
4044971 0 1496 1 0 0
4046589 0 1496 0 18441993 413404329
4046591 0 1498 1 0 0
4049729 0 1498 0 18442024 1487146276
