=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2022.10.20 18:57:10 =~=~=~=~=~=~=~=~=~=~=~=
Time Done Counter ack_out a_out_2 a_out_1 a_out_0
112051807 0 59876 0 0 1694796091 1445336168
112051809 0 59878 1 0 0 0
112052271 0 59878 0 0 1694796128 2324018279
112052273 0 59880 1 0 0 0
112052503 0 59880 0 0 1694796128 2324018279
112052505 0 59880 1 0 0 0
112053607 0 59880 0 0 1694796128 2394333347
112053609 0 59882 1 0 0 0
112054581 0 59882 0 0 1694796128 3397760226
112054583 0 59884 1 0 0 0
112056045 0 59884 0 0 1694796128 3468069032
112056047 0 59886 1 0 0 0
112057129 0 59886 0 0 1694796128 3592656296
112057131 0 59888 1 0 0 0
112057571 0 59888 0 0 1694796128 3598879143
112057573 0 59890 1 0 0 0
112061823 0 59890 0 0 1694796138 113477989
112061825 0 59892 1 0 0 0
112062257 0 59892 0 0 1694796138 170270051
112062259 0 59894 1 0 0 0
112066245 0 59894 0 0 1694796586 79803625
112066247 0 59896 1 0 0 0
112070093 0 59896 0 0 1694796608 2329194599
112070095 0 59898 1 0 0 0
112070299 0 59898 0 0 1694796608 2396106757
112070301 0 59898 1 0 0 0
112070531 0 59898 0 0 1694796608 2396107045
112070533 0 59900 1 0 0 0
112071873 0 59900 0 0 1694796616 2324041127
112071875 0 59902 1 0 0 0
112077367 0 59902 0 0 1694796650 106301735
112077369 0 59904 1 0 0 0
112081425 0 59904 0 0 1694796826 1322617093
112081427 0 59906 1 0 0 0
112084701 0 59906 0 0 1694796842 79072489
112084703 0 59908 1 0 0 0
112085055 0 59908 0 0 1694796842 79076643
112085057 0 59910 1 0 0 0
112087003 0 59910 0 0 1694796842 1456577608
112087005 0 59912 1 0 0 0
112088815 0 59912 0 0 1694796858 3293885544
112088817 0 59914 1 0 0 0
112092363 0 59914 0 0 1694796864 3604121895
112092365 0 59916 1 0 0 0
112093655 0 59916 0 0 1694796867 1445109027
112093657 0 59918 1 0 0 0
112104895 0 59918 0 0 1694804074 3458600228
112104897 0 59920 1 0 0 0
112106061 0 59920 0 0 1694804241 281130343
112106063 0 59922 1 0 0 0
112109269 0 59922 0 0 1694804320 3458641032
112109271 0 59924 1 0 0 0
112109927 0 59924 0 0 1694804320 3468069000
112109929 0 59926 1 0 0 0
112110625 0 59926 0 0 1694804320 3494098274
112110627 0 59928 1 0 0 0
112111833 0 59928 0 0 1694804320 3592664200
112111835 0 59930 1 0 0 0
112112895 0 59930 0 0 1694804321 75934947
112112897 0 59932 1 0 0 0
112116685 0 59932 0 0 1694804329 78749064
112116687 0 59934 1 0 0 0
112117737 0 59934 0 0 1694804329 281124194
112117739 0 59936 1 0 0 0
112123969 0 59936 0 0 1694804801 79993965
112123971 0 59938 1 0 0 0
112126879 0 59938 0 0 1694804808 3632400621
112126881 0 59940 1 0 0 0
112127117 0 59940 0 0 1694804808 3632400621
112127119 0 59940 1 0 0 0
112128055 0 59940 0 0 1694804809 75893997
112128057 0 59942 1 0 0 0
112128449 0 59942 0 0 1694804809 80846216
112128451 0 59944 1 0 0 0
112128779 0 59944 0 0 1694804809 411147341
112128781 0 59946 1 0 0 0
112131525 0 59946 0 0 1694804840 3633549384
112131527 0 59948 1 0 0 0
112140797 0 59948 0 0 1694805010 3494163559
112140799 0 59950 1 0 0 0
112141151 0 59950 0 0 1694805010 3494284583
112141153 0 59952 1 0 0 0
112147919 0 59952 0 0 1694805065 80846184
112147921 0 59954 1 0 0 0
112154173 0 59954 0 0 1694819424 3534921805
112154175 0 59956 1 0 0 0
112155683 0 59956 0 0 1694819426 1146203560
112155685 0 59958 1 0 0 0
112156003 0 59958 0 0 1694819426 1146462317
112156005 0 59960 1 0 0 0
112156235 0 59960 0 0 1694819426 1146462317
112156237 0 59960 1 0 0 0
112157813 0 59960 0 0 1694819426 1255509250
112157815 0 59962 1 0 0 0
112161663 0 59962 0 0 1694819434 3495014690
112161665 0 59964 1 0 0 0
112164807 0 59964 0 0 1694819603 1380327779
112164809 0 59966 1 0 0 0
112166861 0 59966 0 0 1694819680 2463244643
112166863 0 59968 1 0 0 0
112168711 0 59968 0 0 1694819690 3527806210
112168713 0 59970 1 0 0 0
112169049 0 59970 0 0 1694820627 1250267523
112169051 0 59972 1 0 0 0
112170773 0 59972 0 0 1694820635 1149604229
112170775 0 59974 1 0 0 0
112171899 0 59974 0 0 1694820704 3397760130
112171901 0 59976 1 0 0 0
112172165 0 59976 0 0 1694820704 3494229154
112172167 0 59978 1 0 0 0
112172805 0 59978 0 0 1694820712 2324009347
112172807 0 59980 1 0 0 0
112175703 0 59980 0 0 1694821138 181702020
112175705 0 59982 1 0 0 0
112176099 0 59982 0 0 1694821138 407145645
112176101 0 59984 1 0 0 0
112177921 0 59984 0 0 1694821146 407155781
112177923 0 59986 1 0 0 0
112180793 0 59986 0 0 1694821224 2323787881
112180795 0 59988 1 0 0 0
112181737 0 59988 0 0 1694821224 2325089540
112181739 0 59990 1 0 0 0
112183375 0 59990 0 0 1694821224 3398832200
112183377 0 59992 1 0 0 0
112183701 0 59992 0 0 1694821224 3632400677
112183703 0 59994 1 0 0 0
112184235 0 59994 0 0 1694821224 3633449128
112184237 0 59996 1 0 0 0
112186951 0 59996 0 0 1694821394 177354083
112186953 0 59998 1 0 0 0
112191401 0 59998 0 0 1694821402 1154846981
112191403 0 60000 1 0 0 0
112192025 0 60000 0 0 1694821402 3293876232
112192027 0 60000 1 0 0 0
112192121 0 60000 0 0 1694821402 3293876237
112192123 0 60000 1 0 0 0
112192269 0 60000 0 0 1694821402 3293876648
112192271 0 60002 1 0 0 0
112192511 0 60002 0 0 1694821402 3293885576
112192513 0 60004 1 0 0 0
112194011 0 60004 0 0 1694821403 1146399880
112194013 0 60006 1 0 0 0
112194247 0 60006 0 0 1694821403 1146399880
112194249 0 60006 1 0 0 0
112197207 0 60006 0 0 1694821443 1145351269
112197209 0 60008 1 0 0 0
112201985 0 60008 0 0 1694852152 3633747016
112201987 0 60010 1 0 0 0
112203989 0 60010 0 0 1694852155 1150684328
112203991 0 60012 1 0 0 0
112204137 0 60012 0 0 1694852155 1150689443
112204139 0 60014 1 0 0 0
112218045 0 60014 0 0 1694852378 1478630824
112218047 0 60016 1 0 0 0
112219797 0 60016 0 0 1694852379 1378229384
112219799 0 60018 1 0 0 0
112220743 0 60018 0 0 1694852408 2558670115
112220745 0 60020 1 0 0 0
112223291 0 60020 0 0 1694852416 2463210636
112223293 0 60022 1 0 0 0
112223905 0 60022 0 0 1694852419 1187219593
112223907 0 60024 1 0 0 0
112224797 0 60024 0 0 1694852448 2463211655
112224799 0 60026 1 0 0 0
112228995 0 60026 0 0 1694853145 3626276260
112228997 0 60028 1 0 0 0
112230681 0 60028 0 0 1694853160 2463243651
112230683 0 60030 1 0 0 0
112233081 0 60030 0 0 1694853163 1150684388
112233083 0 60032 1 0 0 0
112234543 0 60032 0 0 1694853393 281130213
112234545 0 60034 1 0 0 0
112236755 0 60034 0 0 1694853416 2428607908
112236757 0 60036 1 0 0 0
112244901 0 60036 0 0 1694868536 3600159816
112244903 0 60038 1 0 0 0
112249789 0 60038 0 0 1694868544 3592597799
112249791 0 60040 1 0 0 0
112251253 0 60040 0 0 1694868544 3633681634
112251255 0 60042 1 0 0 0
112259425 0 60042 0 0 1694868754 373689639
112259427 0 60044 1 0 0 0
112265715 0 60044 0 0 1694868762 1478630760
112265717 0 60046 1 0 0 0
112266817 0 60046 0 0 1694868794 1187127650
112266819 0 60048 1 0 0 0
112268047 0 60048 0 0 1694868802 3334768775
112268049 0 60050 1 0 0 0
112268485 0 60050 0 0 1694868832 2394005641
112268487 0 60052 1 0 0 0
112273393 0 60052 0 0 1694869529 3300044937
112273395 0 60054 1 0 0 0
112273633 0 60054 0 0 1694869529 3300044937
112273635 0 60054 1 0 0 0
112275021 0 60054 0 0 1694869530 1146458348
112275023 0 60056 1 0 0 0
112275923 0 60056 0 0 1694869530 1478634725
112275925 0 60058 1 0 0 0
112282239 0 60058 0 0 1694869777 246519176
112282241 0 60060 1 0 0 0
112283001 0 60060 0 0 1694869777 280080613
112283003 0 60062 1 0 0 0
112287175 0 60062 0 0 1694869817 79867139
112287177 0 60064 1 0 0 0
112295653 0 60064 0 0 1694870297 3292836101
112295655 0 60066 1 0 0 0
112296193 0 60066 0 0 1694870297 3301216517
112296195 0 60068 1 0 0 0
112304129 0 60068 0 0 1694870329 76713228
112304131 0 60070 1 0 0 0
112312315 0 60070 0 0 1695056154 1456746663
112312317 0 60072 1 0 0 0
112318607 0 60072 0 0 1695056195 1388418283
112318609 0 60074 1 0 0 0
112319085 0 60074 0 0 1695056195 1450291493
112319087 0 60076 1 0 0 0
112320021 0 60076 0 0 1695056202 3396734376
112320023 0 60078 1 0 0 0
112323659 0 60078 0 0 1695056226 1188405415
112323661 0 60080 1 0 0 0
112327923 0 60080 0 0 1695057946 1477615019
112327925 0 60082 1 0 0 0
112330479 0 60082 0 0 1695057947 1377178859
112330481 0 60084 1 0 0 0
112334549 0 60084 0 0 1695058016 3536884971
112334551 0 60086 1 0 0 0
112339915 0 60086 0 0 1695058026 1112780907
112339917 0 60088 1 0 0 0
112348355 0 60088 0 0 1695058203 1444289704
112348357 0 60090 1 0 0 0
112348591 0 60090 0 0 1695058203 1450225832
112348593 0 60092 1 0 0 0
112351835 0 60092 0 0 1695058235 1175855275
112351837 0 60094 1 0 0 0
112352419 0 60094 0 0 1695058235 1444287592
112352421 0 60096 1 0 0 0
112354171 0 60096 0 0 1695058272 3266549160
112354173 0 60098 1 0 0 0
112355197 0 60098 0 0 1695058272 3597710504
112355199 0 60100 1 0 0 0
112358039 0 60100 0 0 1695058274 370390019
112358041 0 60100 1 0 0 0
112362333 0 60100 0 0 1695058282 102112427
112362335 0 60102 1 0 0 0
112362797 0 60102 0 0 1695058282 113480747
112362799 0 60104 1 0 0 0
112366001 0 60104 0 0 1695058752 3267601829
112366003 0 60106 1 0 0 0
112366449 0 60106 0 0 1695058752 3268587815
112366451 0 60108 1 0 0 0
112368423 0 60108 0 0 1695058760 3402903777
112368425 0 60110 1 0 0 0
112372551 0 60110 0 0 1695058794 113484837
112372553 0 60112 1 0 0 0
112379029 0 60112 0 0 1695059000 3604223265
112379031 0 60114 1 0 0 0
112379447 0 60114 0 0 1695059002 1112973419
112379449 0 60116 1 0 0 0
112379689 0 60116 0 0 1695059002 1121094923
112379691 0 60118 1 0 0 0
112382503 0 60118 0 0 1695059002 3260458088
112382505 0 60120 1 0 0 0
112384215 0 60120 0 0 1695059003 1444156521
112384217 0 60122 1 0 0 0
112385659 0 60122 0 0 1695059008 3268781285
112385661 0 60124 1 0 0 0
112388571 0 60124 0 0 1695059010 3390481635
112388573 0 60126 1 0 0 0
112390971 0 60126 0 0 1695059011 1444060451
112390973 0 60128 1 0 0 0
112394299 0 60128 0 0 1695059018 3396373928
112394301 0 60130 1 0 0 0
112396181 0 60130 0 0 1695059019 1182113829
112396183 0 60132 1 0 0 0
112398173 0 60132 0 0 1695064354 1456704904
112398175 0 60134 1 0 0 0
112402833 0 60134 0 0 1695064386 3334710413
112402835 0 60136 1 0 0 0
112409195 0 60136 0 0 1695064417 3604063368
112409197 0 60138 1 0 0 0
112412931 0 60138 0 0 1695064426 1480821771
112412933 0 60138 1 0 0 0
112415485 0 60138 0 0 1695064426 3494251815
112415487 0 60140 1 0 0 0
112417601 0 60140 0 0 1695064899 1444123017
112417603 0 60142 1 0 0 0
112421819 0 60142 0 0 1695064930 1444122880
112421821 0 60142 1 0 0 0
112422067 0 60142 0 0 1695064930 1444122893
112422069 0 60144 1 0 0 0
112422487 0 60144 0 0 1695064930 1456705576
112422489 0 60146 1 0 0 0
112422609 0 60146 0 0 1695064930 1456705793
112422611 0 60148 1 0 0 0
112424161 0 60148 0 0 1695064938 3491107111
112424163 0 60150 1 0 0 0
112424655 0 60150 0 0 1695064938 3502477353
112424657 0 60152 1 0 0 0
112429013 0 60152 0 0 1695066216 1186173321
112429015 0 60154 1 0 0 0
112430785 0 60154 0 0 1695066217 3323334667
112430787 0 60154 1 0 0 0
112431031 0 60154 0 0 1695066217 3323334955
112431033 0 60156 1 0 0 0
112432293 0 60156 0 0 1695066218 1477581931
112432295 0 60158 1 0 0 0
112433539 0 60158 0 0 1695066218 3323171209
112433541 0 60160 1 0 0 0
112433989 0 60160 0 0 1695066218 3323334951
112433991 0 60162 1 0 0 0
112434247 0 60162 0 0 1695066218 3329626401
112434249 0 60164 1 0 0 0
112437743 0 60164 0 0 1695066464 1182182660
112437745 0 60166 1 0 0 0
112439547 0 60166 0 0 1695066464 1447277827
112439549 0 60168 1 0 0 0
112439817 0 60168 0 0 1695066464 1450292484
112439819 0 60170 1 0 0 0
112443453 0 60170 0 0 1695066472 1187221771
112443455 0 60172 1 0 0 0
112444379 0 60172 0 0 1695066472 1346772075
112444381 0 60174 1 0 0 0
112446175 0 60174 0 0 1695066472 3502477355
112446177 0 60176 1 0 0 0
112446413 0 60176 0 0 1695066473 269589515
112446415 0 60176 1 0 0 0
112446691 0 60176 0 0 1695066473 269884523
112446693 0 60178 1 0 0 0
112446929 0 60178 0 0 1695066473 269884523
112446931 0 60178 1 0 0 0
112449079 0 60178 0 0 1695066912 1486074984
112449081 0 60180 1 0 0 0
112459277 0 60180 0 0 1695066984 1486065672
112459279 0 60180 1 0 0 0
112459723 0 60180 0 0 1695066984 3633352712
112459725 0 60180 1 0 0 0
112459981 0 60180 0 0 1695066984 3633549352
112459983 0 60182 1 0 0 0
112461181 0 60182 0 0 1695066985 3323339780
112461183 0 60182 1 0 0 0
112461507 0 60182 0 0 1695066985 3334737961
112461509 0 60184 1 0 0 0
112463079 0 60184 0 0 1695067168 1354140905
112463081 0 60186 1 0 0 0
112464855 0 60186 0 0 1695067169 3333857321
112464857 0 60188 1 0 0 0
112465325 0 60188 0 0 1695067170 1456512008
112465327 0 60188 1 0 0 0
112466929 0 60188 0 0 1695067200 3597701421
112466931 0 60190 1 0 0 0
112467291 0 60190 0 0 1695067200 3603992871
112467293 0 60192 1 0 0 0
112468657 0 60192 0 0 1695067202 3323367719
112468659 0 60194 1 0 0 0
112469019 0 60194 0 0 1695067202 3329658921
112469021 0 60196 1 0 0 0
112469623 0 60196 0 0 1695067203 1447075107
112469625 0 60198 1 0 0 0
112472647 0 60198 0 0 1695067210 3329368109
112472649 0 60200 1 0 0 0
112472889 0 60200 0 0 1695067210 3329368109
112472891 0 60200 1 0 0 0
112473499 0 60200 0 0 1695067210 3490821127
112473501 0 60200 1 0 0 0
112476057 0 60200 0 0 1695067211 1346407435
112476059 0 60200 1 0 0 0
112483571 0 60200 0 0 1695081283 1111856521
112483573 0 60202 1 0 0 0
112484049 0 60202 0 0 1695081283 1242927497
112484051 0 60204 1 0 0 0
112486525 0 60204 0 0 1695081314 1242705320
112486527 0 60206 1 0 0 0
112486855 0 60206 0 0 1695081314 1242927373
112486857 0 60208 1 0 0 0
112486893 0 60208 0 0 1695081314 1255510273
112486895 0 60210 1 0 0 0
112489919 0 60210 0 0 1695081322 1477586088
112489921 0 60212 1 0 0 0
112491593 0 60212 0 0 1695081322 3490853033
112491595 0 60214 1 0 0 0
112491975 0 60214 0 0 1695081322 3490885924
112491977 0 60216 1 0 0 0
112493317 0 60216 0 0 1695081322 3527808257
112493319 0 60218 1 0 0 0
112493667 0 60218 0 0 1695081322 3528855592
112493669 0 60220 1 0 0 0
112496975 0 60220 0 0 1695081824 1389469835
112496977 0 60222 1 0 0 0
112498199 0 60222 0 0 1695081826 1121067115
112498201 0 60224 1 0 0 0
112498341 0 60224 0 0 1695081826 1121291524
112498343 0 60226 1 0 0 0
112499177 0 60226 0 0 1695081832 1380322571
112499179 0 60228 1 0 0 0
112499509 0 60228 0 0 1695081832 1387532291
112499511 0 60228 1 0 0 0
112500529 0 60228 0 0 1695081834 38145323
112500531 0 60230 1 0 0 0
112505403 0 60230 0 0 1695082848 3266486413
112505405 0 60232 1 0 0 0
112505489 0 60232 0 0 1695082848 3266486692
112505491 0 60234 1 0 0 0
112505941 0 60234 0 0 1695082856 1253314947
112505943 0 60236 1 0 0 0
112508367 0 60236 0 0 1695082856 3266581892
112508369 0 60238 1 0 0 0
112509313 0 60238 0 0 1695082856 3501371428
112509315 0 60240 1 0 0 0
112511041 0 60240 0 0 1695083288 1480864937
112511043 0 60242 1 0 0 0
112511357 0 60242 0 0 1695083288 1481904141
112511359 0 60242 1 0 0 0
112512075 0 60242 0 0 1695083290 403846313
112512077 0 60244 1 0 0 0
112513469 0 60244 0 0 1695083296 1251347880
112513471 0 60246 1 0 0 0
112514031 0 60246 0 0 1695083296 1381376109
112514033 0 60248 1 0 0 0
112514135 0 60248 0 0 1695083296 1389470085
112514137 0 60250 1 0 0 0
112514883 0 60250 0 0 1695083296 1389535616
112514885 0 60250 1 0 0 0
112517331 0 60250 0 0 1695083328 3268584836
112517333 0 60252 1 0 0 0
112517565 0 60252 0 0 1695083328 3268587812
112517567 0 60254 1 0 0 0
112517801 0 60254 0 0 1695083368 1251347716
112517803 0 60256 1 0 0 0
112518043 0 60256 0 0 1695083368 1251347716
112518045 0 60256 1 0 0 0
112519775 0 60256 0 0 1695083368 1480854697
112519777 0 60258 1 0 0 0
112520015 0 60258 0 0 1695083368 1480854697
112520017 0 60258 1 0 0 0
112521853 0 60258 0 0 1695083368 3398832136
112521855 0 60258 1 0 0 0
112527751 0 60258 0 0 1695083552 1251325187
112527753 0 60260 1 0 0 0
112529043 0 60260 0 0 1695083552 1353878953
112529045 0 60262 1 0 0 0
112529579 0 60262 0 0 1695083554 1112907885
112529581 0 60264 1 0 0 0
112530159 0 60264 0 0 1695083554 1121296485
112530161 0 60266 1 0 0 0
112532969 0 60266 0 0 1695083584 1255515139
112532971 0 60266 1 0 0 0
112535491 0 60266 0 0 1695083587 1111856233
112535493 0 60268 1 0 0 0
112543025 0 60268 0 0 1695113529 412519592
112543027 0 60270 1 0 0 0
112543547 0 60270 0 0 1695113530 1187127469
112543549 0 60272 1 0 0 0
112543789 0 60272 0 0 1695113530 1187127469
112543791 0 60272 1 0 0 0
112544135 0 60272 0 0 1695113530 1188176261
112544137 0 60274 1 0 0 0
112545673 0 60274 0 0 1695113537 314676461
112545675 0 60276 1 0 0 0
112548207 0 60276 0 0 1695113569 309758984
112548209 0 60276 1 0 0 0
112550987 0 60276 0 0 1695114042 1112973700
112550989 0 60278 1 0 0 0
112551603 0 60278 0 0 1695114042 1121067397
112551605 0 60280 1 0 0 0
112551989 0 60280 0 0 1695114042 1477583021
112551991 0 60282 1 0 0 0
112554861 0 60282 0 0 1695114049 404133097
112554863 0 60284 1 0 0 0
112555797 0 60284 0 0 1695114051 1111725449
112555799 0 60286 1 0 0 0
112565915 0 60286 0 0 1695114552 1187263625
112565917 0 60288 1 0 0 0
112571273 0 60288 0 0 1695114560 1481022755
112571275 0 60290 1 0 0 0
112577525 0 60290 0 0 1695114593 309441793
112577527 0 60292 1 0 0 0
112577905 0 60292 0 0 1695114593 309759016
112577907 0 60294 1 0 0 0
112580025 0 60294 0 0 1695115290 1477581997
112580027 0 60296 1 0 0 0
112587579 0 60296 0 0 1695115360 1179886733
112587581 0 60298 1 0 0 0
112593001 0 60298 0 0 1695115552 1187230981
112593003 0 60300 1 0 0 0
112593511 0 60300 0 0 1695115552 1354872037
112593513 0 60302 1 0 0 0
112596757 0 60302 0 0 1695115579 1175721348
112596759 0 60304 1 0 0 0
112599527 0 60304 0 0 1695115616 3493901479
112599529 0 60306 1 0 0 0
112606939 0 60306 0 0 1695129913 378934376
112606941 0 60308 1 0 0 0
112611045 0 60308 0 0 1695129921 412194027
112611047 0 60310 1 0 0 0
112611853 0 60310 0 0 1695129929 280080613
112611855 0 60312 1 0 0 0
112618681 0 60312 0 0 1695130425 378934529
112618683 0 60314 1 0 0 0
112619675 0 60314 0 0 1695130426 1120021765
112619677 0 60316 1 0 0 0
112620461 0 60316 0 0 1695130426 1448120712
112620463 0 60318 1 0 0 0
112622659 0 60318 0 0 1695130426 3267534985
112622661 0 60320 1 0 0 0
112625061 0 60320 0 0 1695130433 378712103
112625063 0 60322 1 0 0 0
112625867 0 60322 0 0 1695130433 404067561
112625869 0 60324 1 0 0 0
112626657 0 60324 0 0 1695130434 3401617641
112626659 0 60326 1 0 0 0
112629077 0 60326 0 0 1695130441 3400577160
112629079 0 60328 1 0 0 0
112631077 0 60328 0 0 1695130442 3260424327
112631079 0 60330 1 0 0 0
112634111 0 60330 0 0 1695130465 3266486409
112634113 0 60332 1 0 0 0
112643515 0 60332 0 0 1695130938 1120018539
112643517 0 60334 1 0 0 0
112644399 0 60334 0 0 1695130938 3267502185
112644401 0 60336 1 0 0 0
112650081 0 60336 0 0 1695130953 45363427
112650083 0 60338 1 0 0 0
112653537 0 60338 0 0 1695130978 373329191
112653539 0 60340 1 0 0 0
112654463 0 60340 0 0 1695130978 1111859303
112654465 0 60342 1 0 0 0
112657713 0 60342 0 0 1695131674 1481674987
112657715 0 60344 1 0 0 0
112658729 0 60344 0 0 1695131681 3266490659
112658731 0 60346 1 0 0 0
112661743 0 60346 0 0 1695131745 39167203
112661745 0 60348 1 0 0 0
112665803 0 60348 0 0 1695131928 1450578181
112665805 0 60350 1 0 0 0
112667617 0 60350 0 0 1695131936 1353822437
112667619 0 60352 1 0 0 0
112668801 0 60352 0 0 1695131938 179346819
112668803 0 60354 1 0 0 0
112669171 0 60354 0 0 1695131938 180399331
112669173 0 60356 1 0 0 0
112671287 0 60356 0 0 1695131960 3267534987
112671289 0 60358 1 0 0 0
112672629 0 60358 0 0 1695131961 46312707
112672631 0 60360 1 0 0 0
112673873 0 60360 0 0 1695131961 370545768
112673875 0 60362 1 0 0 0
112687767 0 60362 0 0 1695132450 180391145
112687769 0 60364 1 0 0 0
112693733 0 60364 0 0 1695132473 39199848
112693735 0 60366 1 0 0 0
112704091 0 60366 0 0 1695294482 1456746663
112704093 0 60368 1 0 0 0
112724031 0 60368 0 0 1695295506 1322397867
112724033 0 60370 1 0 0 0
112725451 0 60370 0 0 1695295507 1383469413
112725453 0 60372 1 0 0 0
112737943 0 60372 0 0 1695295592 2394042537
